1938 FIFA World Cup,Italy v Norway,6/5/1938,17:00,Stade Vélodrome,France,Italy,Norway,2,1,0,0,home team win
1938 FIFA World Cup,Brazil v Poland,6/5/1938,17:30,Stade de la Meinau,France,Brazil,Poland,6,5,0,0,home team win
1938 FIFA World Cup,Czechoslovakia v Netherlands,6/5/1938,18:30,Stade Jules Deschaseaux,France,Czechoslovakia,Netherlands,3,0,0,0,home team win
1938 FIFA World Cup,Cuba v Romania,6/9/1938,18:00,Stade du T.O.E.C.,France,Cuba,Romania,2,1,0,0,home team win
1938 FIFA World Cup,Switzerland v Germany,6/9/1938,18:00,Parc des Princes,France,Switzerland,Germany,4,2,0,0,home team win
1938 FIFA World Cup,Brazil v Czechoslovakia,6/12/1938,17:00,Stade du Parc Lescure,France,Brazil,Czechoslovakia,1,1,0,0,draw
1938 FIFA World Cup,Hungary v Switzerland,6/12/1938,17:00,Stade Victor Boucquey,France,Hungary,Switzerland,2,0,0,0,home team win
1938 FIFA World Cup,Italy v France,6/12/1938,17:00,Stade Olympique de Colombes,France,Italy,France,3,1,0,0,home team win
1938 FIFA World Cup,Sweden v Cuba,6/12/1938,17:00,Stade du Fort Carré,France,Sweden,Cuba,8,0,0,0,home team win
1938 FIFA World Cup,Brazil v Czechoslovakia,6/14/1938,18:00,Stade du Parc Lescure,France,Brazil,Czechoslovakia,2,1,0,0,home team win
1938 FIFA World Cup,Hungary v Sweden,6/16/1938,18:00,Parc des Princes,France,Hungary,Sweden,5,1,0,0,home team win
1938 FIFA World Cup,Italy v Brazil,6/16/1938,18:00,Stade Vélodrome,France,Italy,Brazil,2,1,0,0,home team win
1938 FIFA World Cup,Brazil v Sweden,6/19/1938,17:00,Stade du Parc Lescure,France,Brazil,Sweden,4,2,0,0,home team win
1938 FIFA World Cup,Italy v Hungary,6/19/1938,17:00,Stade Olympique de Colombes,France,Italy,Hungary,4,2,0,0,home team win
1950 FIFA World Cup,Brazil v Mexico,6/24/1950,15:00,Estádio do Maracanã,Brazil,Brazil,Mexico,4,0,0,0,home team win
1950 FIFA World Cup,Yugoslavia v Switzerland,6/25/1950,15:00,Estádio Independência,Brazil,Yugoslavia,Switzerland,3,0,0,0,home team win
1950 FIFA World Cup,England v Chile,6/25/1950,15:00,Estádio do Maracanã,Brazil,England,Chile,2,0,0,0,home team win
1950 FIFA World Cup,Spain v United States,6/25/1950,15:00,Estádio Vila Capanema,Brazil,Spain,United States,3,1,0,0,home team win
1950 FIFA World Cup,Sweden v Italy,6/25/1950,15:00,Estádio do Pacaembu,Brazil,Sweden,Italy,3,2,0,0,home team win
1950 FIFA World Cup,Brazil v Switzerland,6/28/1950,15:00,Estádio do Pacaembu,Brazil,Brazil,Switzerland,2,2,0,0,draw
1950 FIFA World Cup,Yugoslavia v Mexico,6/28/1950,15:00,Estádio dos Eucaliptos,Brazil,Yugoslavia,Mexico,4,1,0,0,home team win
1950 FIFA World Cup,Spain v Chile,6/29/1950,15:00,Estádio do Maracanã,Brazil,Spain,Chile,2,0,0,0,home team win
1950 FIFA World Cup,United States v England,6/29/1950,15:00,Estádio Independência,Brazil,United States,England,1,0,0,0,home team win
1950 FIFA World Cup,Sweden v Paraguay,6/29/1950,15:30,Estádio Vila Capanema,Brazil,Sweden,Paraguay,2,2,0,0,draw
1950 FIFA World Cup,Brazil v Yugoslavia,7/1/1950,15:00,Estádio do Maracanã,Brazil,Brazil,Yugoslavia,2,0,0,0,home team win
1950 FIFA World Cup,Chile v United States,7/2/1950,15:00,Estádio Ilha do Retiro,Brazil,Chile,United States,5,2,0,0,home team win
1950 FIFA World Cup,Spain v England,7/2/1950,15:00,Estádio do Maracanã,Brazil,Spain,England,1,0,0,0,home team win
1950 FIFA World Cup,Italy v Paraguay,7/2/1950,15:00,Estádio do Pacaembu,Brazil,Italy,Paraguay,2,0,0,0,home team win
1950 FIFA World Cup,Uruguay v Bolivia,7/2/1950,15:00,Estádio Independência,Brazil,Uruguay,Bolivia,8,0,0,0,home team win
1950 FIFA World Cup,Switzerland v Mexico,7/2/1950,15:40,Estádio dos Eucaliptos,Brazil,Switzerland,Mexico,2,1,0,0,home team win
1950 FIFA World Cup,Brazil v Sweden,7/9/1950,15:00,Estádio do Maracanã,Brazil,Brazil,Sweden,7,1,0,0,home team win
1950 FIFA World Cup,Uruguay v Spain,7/9/1950,15:00,Estádio do Pacaembu,Brazil,Uruguay,Spain,2,2,0,0,draw
1950 FIFA World Cup,Brazil v Spain,7/13/1950,15:00,Estádio do Maracanã,Brazil,Brazil,Spain,6,1,0,0,home team win
1950 FIFA World Cup,Uruguay v Sweden,7/13/1950,15:00,Estádio do Pacaembu,Brazil,Uruguay,Sweden,3,2,0,0,home team win
1950 FIFA World Cup,Sweden v Spain,7/16/1950,15:00,Estádio do Pacaembu,Brazil,Sweden,Spain,3,1,0,0,home team win
1950 FIFA World Cup,Uruguay v Brazil,7/16/1950,15:00,Estádio do Maracanã,Brazil,Uruguay,Brazil,2,1,0,0,home team win
1954 FIFA World Cup,Brazil v Mexico,6/16/1954,18:00,Charmilles Stadium,Switzerland,Brazil,Mexico,5,0,0,0,home team win
1954 FIFA World Cup,Yugoslavia v France,6/16/1954,18:00,Stade Olympique de la Pontaise,Switzerland,Yugoslavia,France,1,0,0,0,home team win
1954 FIFA World Cup,Austria v Scotland,6/16/1954,18:00,Hardturm Stadium,Switzerland,Austria,Scotland,1,0,0,0,home team win
1954 FIFA World Cup,Uruguay v Czechoslovakia,6/16/1954,18:00,Wankdorf Stadium,Switzerland,Uruguay,Czechoslovakia,2,0,0,0,home team win
1954 FIFA World Cup,Switzerland v Italy,6/17/1954,17:50,Stade Olympique de la Pontaise,Switzerland,Switzerland,Italy,2,1,0,0,home team win
1954 FIFA World Cup,Hungary v South Korea,6/17/1954,18:00,Hardturm Stadium,Switzerland,Hungary,South Korea,9,0,0,0,home team win
1954 FIFA World Cup,West Germany v Turkey,6/17/1954,18:00,Wankdorf Stadium,Switzerland,West Germany,Turkey,4,1,0,0,home team win
1954 FIFA World Cup,England v Belgium,6/17/1954,18:10,St. Jakob Stadium,Switzerland,England,Belgium,4,4,0,0,draw
1954 FIFA World Cup,Uruguay v Scotland,6/19/1954,16:50,St. Jakob Stadium,Switzerland,Uruguay,Scotland,7,0,0,0,home team win
1954 FIFA World Cup,Brazil v Yugoslavia,6/19/1954,17:00,Stade Olympique de la Pontaise,Switzerland,Brazil,Yugoslavia,1,1,0,0,draw
1954 FIFA World Cup,Austria v Czechoslovakia,6/19/1954,17:00,Hardturm Stadium,Switzerland,Austria,Czechoslovakia,5,0,0,0,home team win
1954 FIFA World Cup,France v Mexico,6/19/1954,17:10,Charmilles Stadium,Switzerland,France,Mexico,3,2,0,0,home team win
1954 FIFA World Cup,Hungary v West Germany,6/20/1954,16:50,St. Jakob Stadium,Switzerland,Hungary,West Germany,8,3,0,0,home team win
1954 FIFA World Cup,Turkey v South Korea,6/20/1954,17:00,Charmilles Stadium,Switzerland,Turkey,South Korea,7,0,0,0,home team win
1954 FIFA World Cup,Italy v Belgium,6/20/1954,17:00,Cornaredo Stadium,Switzerland,Italy,Belgium,4,1,0,0,home team win
1954 FIFA World Cup,England v Switzerland,6/20/1954,17:10,Wankdorf Stadium,Switzerland,England,Switzerland,2,0,0,0,home team win
1954 FIFA World Cup,West Germany v Turkey,6/23/1954,18:00,Hardturm Stadium,Switzerland,West Germany,Turkey,7,2,0,0,home team win
1954 FIFA World Cup,Switzerland v Italy,6/23/1954,18:00,St. Jakob Stadium,Switzerland,Switzerland,Italy,4,1,0,0,home team win
1954 FIFA World Cup,Austria v Switzerland,6/26/1954,17:00,Stade Olympique de la Pontaise,Switzerland,Austria,Switzerland,7,5,0,0,home team win
1954 FIFA World Cup,Uruguay v England,6/26/1954,17:00,St. Jakob Stadium,Switzerland,Uruguay,England,4,2,0,0,home team win
1954 FIFA World Cup,Hungary v Brazil,6/27/1954,17:00,Wankdorf Stadium,Switzerland,Hungary,Brazil,4,2,0,0,home team win
1954 FIFA World Cup,West Germany v Yugoslavia,6/27/1954,17:00,Charmilles Stadium,Switzerland,West Germany,Yugoslavia,2,0,0,0,home team win
1954 FIFA World Cup,Hungary v Uruguay,6/30/1954,18:00,Stade Olympique de la Pontaise,Switzerland,Hungary,Uruguay,4,2,0,0,home team win
1954 FIFA World Cup,West Germany v Austria,6/30/1954,18:00,St. Jakob Stadium,Switzerland,West Germany,Austria,6,1,0,0,home team win
1954 FIFA World Cup,Austria v Uruguay,7/3/1954,17:00,Hardturm Stadium,Switzerland,Austria,Uruguay,3,1,0,0,home team win
1954 FIFA World Cup,West Germany v Hungary,7/4/1954,17:00,Wankdorf Stadium,Switzerland,West Germany,Hungary,3,2,0,0,home team win
1958 FIFA World Cup,Sweden v Mexico,6/8/1958,14:00,Råsunda Stadium,Sweden,Sweden,Mexico,3,0,0,0,home team win
1958 FIFA World Cup,Argentina v West Germany,6/8/1958,19:00,Malmö Stadion,Sweden,Argentina,West Germany,1,3,0,0,away team win
1958 FIFA World Cup,Northern Ireland v Czechoslovakia,6/8/1958,19:00,Örjans Vall,Sweden,Northern Ireland,Czechoslovakia,1,0,0,0,home team win
1958 FIFA World Cup,France v Paraguay,6/8/1958,19:00,Idrottsparken,Sweden,France,Paraguay,7,3,0,0,home team win
1958 FIFA World Cup,Yugoslavia v Scotland,6/8/1958,19:00,Arosvallen,Sweden,Yugoslavia,Scotland,1,1,0,0,draw
1958 FIFA World Cup,Hungary v Wales,6/8/1958,19:00,Jernvallen,Sweden,Hungary,Wales,1,1,0,0,draw
1958 FIFA World Cup,Brazil v Austria,6/8/1958,19:00,Rimnersvallen,Sweden,Brazil,Austria,3,0,0,0,home team win
1958 FIFA World Cup,Soviet Union v England,6/8/1958,19:00,Ullevi,Sweden,Soviet Union,England,2,2,0,0,draw
1958 FIFA World Cup,Argentina v Northern Ireland,6/11/1958,19:00,Örjans Vall,Sweden,Argentina,Northern Ireland,3,1,0,0,home team win
1958 FIFA World Cup,West Germany v Czechoslovakia,6/11/1958,19:00,Olympia,Sweden,West Germany,Czechoslovakia,2,2,0,0,draw
1958 FIFA World Cup,Paraguay v Scotland,6/11/1958,19:00,Idrottsparken,Sweden,Paraguay,Scotland,3,2,0,0,home team win
1958 FIFA World Cup,Yugoslavia v France,6/11/1958,19:00,Arosvallen,Sweden,Yugoslavia,France,3,2,0,0,home team win
1958 FIFA World Cup,Mexico v Wales,6/11/1958,19:00,Råsunda Stadium,Sweden,Mexico,Wales,1,1,0,0,draw
1958 FIFA World Cup,Brazil v England,6/11/1958,19:00,Ullevi,Sweden,Brazil,England,0,0,0,0,draw
1958 FIFA World Cup,Soviet Union v Austria,6/11/1958,19:00,Ryavallen,Sweden,Soviet Union,Austria,2,0,0,0,home team win
1958 FIFA World Cup,Sweden v Hungary,6/12/1958,19:00,Råsunda Stadium,Sweden,Sweden,Hungary,2,1,0,0,home team win
1958 FIFA World Cup,Sweden v Wales,6/15/1958,14:00,Råsunda Stadium,Sweden,Sweden,Wales,0,0,0,0,draw
1958 FIFA World Cup,Czechoslovakia v Argentina,6/15/1958,19:00,Olympia,Sweden,Czechoslovakia,Argentina,6,1,0,0,home team win
1958 FIFA World Cup,West Germany v Northern Ireland,6/15/1958,19:00,Malmö Stadion,Sweden,West Germany,Northern Ireland,2,2,0,0,draw
1958 FIFA World Cup,France v Scotland,6/15/1958,19:00,Eyravallen,Sweden,France,Scotland,2,1,0,0,home team win
1958 FIFA World Cup,Paraguay v Yugoslavia,6/15/1958,19:00,Tunavallen,Sweden,Paraguay,Yugoslavia,3,3,0,0,draw
1958 FIFA World Cup,Hungary v Mexico,6/15/1958,19:00,Jernvallen,Sweden,Hungary,Mexico,4,0,0,0,home team win
1958 FIFA World Cup,Brazil v Soviet Union,6/15/1958,19:00,Ullevi,Sweden,Brazil,Soviet Union,2,0,0,0,home team win
1958 FIFA World Cup,England v Austria,6/15/1958,19:00,Ryavallen,Sweden,England,Austria,2,2,0,0,draw
1958 FIFA World Cup,Northern Ireland v Czechoslovakia,6/17/1958,19:00,Malmö Stadion,Sweden,Northern Ireland,Czechoslovakia,2,1,0,0,home team win
1958 FIFA World Cup,Wales v Hungary,6/17/1958,19:00,Råsunda Stadium,Sweden,Wales,Hungary,2,1,0,0,home team win
1958 FIFA World Cup,Soviet Union v England,6/17/1958,19:00,Ullevi,Sweden,Soviet Union,England,1,0,0,0,home team win
1958 FIFA World Cup,Brazil v Wales,6/19/1958,19:00,Ullevi,Sweden,Brazil,Wales,1,0,0,0,home team win
1958 FIFA World Cup,France v Northern Ireland,6/19/1958,19:00,Idrottsparken,Sweden,France,Northern Ireland,4,0,0,0,home team win
1958 FIFA World Cup,Sweden v Soviet Union,6/19/1958,19:00,Råsunda Stadium,Sweden,Sweden,Soviet Union,2,0,0,0,home team win
1958 FIFA World Cup,West Germany v Yugoslavia,6/19/1958,19:00,Malmö Stadion,Sweden,West Germany,Yugoslavia,1,0,0,0,home team win
1958 FIFA World Cup,Brazil v France,6/24/1958,19:00,Råsunda Stadium,Sweden,Brazil,France,5,2,0,0,home team win
1958 FIFA World Cup,Sweden v West Germany,6/24/1958,19:00,Ullevi,Sweden,Sweden,West Germany,3,1,0,0,home team win
1958 FIFA World Cup,France v West Germany,6/28/1958,17:00,Ullevi,Sweden,France,West Germany,6,3,0,0,home team win
1958 FIFA World Cup,Brazil v Sweden,6/29/1958,15:00,Råsunda Stadium,Sweden,Brazil,Sweden,5,2,0,0,home team win
1962 FIFA World Cup,Uruguay v Colombia,5/30/1962,15:00,Estadio Carlos Dittborn,Chile,Uruguay,Colombia,2,1,0,0,home team win
1962 FIFA World Cup,Chile v Switzerland,5/30/1962,15:00,Estadio Nacional,Chile,Chile,Switzerland,3,1,0,0,home team win
